COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"CRY,MUN,NEW,WBA",8.6,4.8,7.3,8,5.2,6.9,6.5,6.7,6.9,4.4,65.3,2.176666667,1.359779394,2.959786481
"BUR,MUN,SOU,WBA",9.5,6.3,6.7,5.8,5.2,6.9,6.4,5.6,5.2,8.1,65.7,2.19,1.351583434,2.959967719
"ARS,CRY,SHU,SOU",5.3,7.3,5.6,5.8,6.3,6.3,9.5,4.2,6.8,5.7,62.8,2.093333333,1.414056419,2.960091437
"AVL,LEI,LIV,WHU",4.1,6.9,7.5,7.9,7.2,6.3,7.1,7.6,6.4,4.1,65.1,2.17,1.364184738,2.960280882
"BUR,EVE,LIV,WHU",6.4,8.1,6.9,5.2,7.3,7.3,8.4,6.6,4.4,4.8,65.4,2.18,1.35826687,2.961021776
"LEE,NEW,TOT,WOL",6.7,5.3,6.2,6.9,7.3,5.5,4.2,5.7,9.2,7.3,64.3,2.143333333,1.381665661,2.961370068
"ARS,BHA,FUL,SHU",7.5,5.7,6.4,7.3,4.2,4.9,8.6,6.3,5.8,7.9,64.6,2.153333333,1.375338342,2.961561897
"BHA,FUL,SOU,WHU",6,6.9,7,6.9,7,3.8,6.4,4.3,5.9,8.7,62.9,2.096666667,1.412995243,2.962580025
"BHA,CRY,EVE,NEW",9.1,4.4,7,5.9,6.5,5.3,7.5,6.3,5.8,4.4,62.2,2.073333333,1.428907897,2.962602373
"CRY,FUL,LEI,WOL",5.6,7.9,6.4,6.9,4.5,3.7,3.6,7.4,6.9,5.7,58.6,1.953333333,1.516721611,2.96266288
"ARS,AVL,WHU,WOL",4.7,7.6,7.6,5.8,9,5.8,7.4,5.9,5.4,7.5,66.7,2.223333333,1.332541432,2.962683783
"ARS,CRY,SOU,WBA",5.3,8,8,5.3,7.5,5.3,6.9,4.2,7.8,5.9,64.2,2.14,1.384678061,2.963211051
"BHA,NEW,SHU,WOL",7.8,5.2,7.9,5.2,4,5.8,6.3,8.4,6.9,6.3,63.8,2.126666667,1.393476867,2.963460803
"FUL,LEE,SOU,WBA",7.6,5.3,5.7,7.5,7,4.7,4.4,5.7,8.5,7.4,63.8,2.126666667,1.394274005,2.96515605
"CRY,LEE,SOU,WBA",7,6.3,6.1,8,6.4,5.1,6.4,4.1,8.9,5.2,63.5,2.116666667,1.400991712,2.965432458
"CHE,EVE,WBA,WOL",6.7,8,5.8,3.1,6.3,6.3,4.3,7.9,5.8,6,60.2,2.006666667,1.477836256,2.965524754
"BUR,CRY,LIV,NEW",6.8,9,7.3,5.7,5.1,5.7,8.3,6.3,6.2,4.7,65.1,2.17,1.367438806,2.96734221
"ARS,AVL,SOU,WBA",5.9,6.5,7.6,5.3,9.7,5.4,5.9,5.9,6.9,7.5,66.6,2.22,1.336828752,2.967759829
"ARS,FUL,LEI,TOT",4.6,6.3,7.9,7.5,5.8,6.4,4.2,5.8,8.4,7.4,64.3,2.143333333,1.384878655,2.968256584
"BUR,FUL,SOU,WHU",6,8.5,6.4,6.4,7,5.9,6.5,4.3,4.9,8.7,64.6,2.153333333,1.378566083,2.968512298
"EVE,LIV,MUN,WBA",8,4.3,6.2,6.3,6.1,6.3,6.3,9.1,5.2,4.8,62.6,2.086666667,1.422985906,2.969297257
"NEW,SHU,SOU,TOT",6.3,6.3,5.1,6.4,7,7.9,5.3,5.8,9.7,6.4,66.2,2.206666667,1.345610147,2.969313057
"BHA,CHE,FUL,MCI",8.5,7.3,5.7,5,5.9,4.2,5.1,6.2,5.7,8.4,62,2.066666667,1.436817471,2.969422773
"BUR,FUL,NEW,WBA",9.2,6,7.6,6.9,5.4,6,4.5,7.9,6.6,6.6,66.7,2.223333333,1.335872582,2.970090041
"LEE,SOU,WBA,WOL",6.3,6.3,7.2,4.7,6.8,5,4.2,5.8,9,7.3,62.6,2.086666667,1.423766523,2.970926144
"AVL,EVE,LIV,TOT",6.8,5.5,4.4,7.4,8.4,5.2,5.9,8.7,5.9,6.3,64.5,2.15,1.381826489,2.97092695
"CRY,EVE,TOT,WBA",7.5,6.5,4.8,8.6,5.9,5.8,4.9,5.9,8.1,4.4,62.4,2.08,1.428441264,2.971157829
"ARS,AVL,FUL,NEW",7.5,5,6.6,7,9.3,5.5,5.5,7.4,5.4,7.5,66.7,2.223333333,1.336704073,2.971938721
"BUR,FUL,LEI,SHU",7.4,5.6,5.3,7.9,3.5,7.5,6.4,7.9,5.4,5.7,62.6,2.086666667,1.424546712,2.972554138
"CHE,CRY,NEW,TOT",6.2,8.6,4.6,6.9,6.4,7.4,5.7,4.1,7.9,5.9,63.7,2.123333333,1.400039682,2.972750925
"BHA,CHE,MCI,WHU",6.9,8.9,7.3,5,6.8,7.2,7.6,4.2,5.7,6.3,65.9,2.196666667,1.35355499,2.973309128
"ARS,CHE,LEE,TOT",5.1,6.3,4.5,6.3,8,7.2,6.7,4,6.7,8.3,63.1,2.103333333,1.413781376,2.973653493
"ARS,CRY,MCI,SHU",6.9,7.7,6.1,6.7,5.1,6.7,9.4,6.8,6.8,4.5,66.7,2.223333333,1.337535046,2.973786253
"ARS,BHA,CHE,FUL",6.3,6.4,6.4,4.6,5.9,4.9,6.8,4.6,5.6,9.6,61.1,2.036666667,1.460175028,2.973889806
"AVL,MUN,SOU,WBA",9.5,4.8,5.7,6.9,7.4,5.4,5.9,6.8,5.8,7.5,65.7,2.19,1.358144159,2.974335707
"CHE,CRY,LEE,WOL",6.1,9.4,5,5.7,5.7,4.5,6.1,4,6.7,6.7,59.9,1.996666667,1.490301983,2.975636292
"EVE,LEI,LIV,WHU",4.1,6.4,7.5,5.8,7.2,7.8,6.6,7.7,6.4,3.8,63.3,2.11,1.410319113,2.975773328
"BUR,LEI,MCI,TOT",8.2,8.2,6.8,6.2,5.2,7.7,5,6.3,8.8,6.7,69.1,2.303333333,1.292241807,2.97646363
"CHE,CRY,EVE,SOU",5.7,8.1,4.7,3.2,8,6.3,6.2,4.1,5.7,5.9,57.9,1.93,1.54304893,2.978084435
"CRY,FUL,LEE,SOU",7,5.8,5.2,8.6,6.4,4.2,5.9,4.1,7.4,7.3,61.9,2.063333333,1.443337182,2.97808572
"ARS,AVL,BHA,WBA",8.1,5.9,8.8,6.8,7,4.4,7.5,6.4,5.3,7.5,67.7,2.256666667,1.319974747,2.978743013
"BUR,LEE,NEW,WOL",9.8,5.8,7.3,4.7,6.2,6.1,5.8,6.2,6.4,7.3,65.6,2.186666667,1.362350909,2.979007322
"FUL,LIV,WBA,WHU",5.9,8.1,7.5,8.4,6.3,4.3,5.3,7.1,6.9,4.8,64.6,2.153333333,1.384196518,2.980636502
"AVL,CRY,FUL,SOU",7,6.5,4.9,8.6,7,3.9,5.4,5.8,5.9,8,63,2.1,1.419702629,2.981375521
"BUR,FUL,NEW,TOT",8,6.5,5.4,7.5,5.9,6.4,4.4,6.3,6.6,9.2,66.2,2.206666667,1.351377898,2.982040561
"BHA,EVE,MCI,SOU",8.6,5.9,6.8,4.2,8.4,5.1,5.7,7,6.8,6.9,65.4,2.18,1.368048082,2.982344819
"CHE,CRY,LEI,NEW",5.6,7.4,6.8,5.3,5.2,8.5,6.1,5.7,7.9,3.7,62.2,2.073333333,1.439753065,2.985088022
"BHA,CRY,LEI,WOL",5.6,7.8,8.5,5.7,4.1,3.6,6.1,6.3,6.8,5.7,60.2,2.006666667,1.488324935,2.986572036
"BUR,LEE,LIV,WOL",8.1,8.3,7.2,4.5,5.5,4.4,6.6,6.7,6.3,7.6,65.2,2.173333333,1.374206842,2.986609536
"ARS,BUR,CRY,FUL",7,8,5.9,6.9,4.8,5.4,8.1,4.7,4.8,8,63.6,2.12,1.408860848,2.986784998
"MCI,MUN,TOT,WOL",8.7,7.2,6.1,5.6,6.1,6,4,7.2,6.7,8.3,65.9,2.196666667,1.360106205,2.987699964
"ARS,AVL,LEE,WOL",8.2,4.8,6.3,6.7,8.4,4.6,6.3,6.2,5.9,8.3,65.7,2.19,1.364673343,2.988634621
"AVL,BHA,LEI,LIV",6.2,5.2,8,6.7,5,3.7,7.1,8.5,6.3,5.6,62.3,2.076666667,1.439174146,2.988684976
"ARS,BUR,LIV,WBA",5.8,8.5,9.1,5.1,5.7,6.3,7.9,6.4,5.7,6.3,66.8,2.226666667,1.342303162,2.988861707
"ARS,FUL,LEI,LIV",4,6.3,9.4,5.7,5.6,5.3,5.6,7.4,6.8,5.6,61.7,2.056666667,1.453769048,2.989918342
"CRY,FUL,LEE,WOL",7.4,6.9,5.2,8.5,5.2,3.7,4.8,5.7,6.9,7.2,61.5,2.05,1.45849999,2.98992498
"FUL,MCI,SHU,WHU",7.6,7.2,5.7,8.9,5.7,7.8,7.3,8,6.5,4.6,69.3,2.31,1.294475441,2.990238268
"BUR,CRY,EVE,LIV",7.4,8.5,5.9,5.2,5.1,5.7,8.3,7,4.8,4.7,62.6,2.086666667,1.433875866,2.992020974
"MCI,SHU,SOU,WHU",5.9,8.2,6.6,6.2,7.3,8.7,8.2,6.4,7.9,4.6,70,2.333333333,1.282358937,2.992170854
"ARS,CRY,LEE,SOU",5.3,6.3,6.1,6.4,8.5,5.1,8.4,4.1,7.3,6.7,64.2,2.14,1.398252878,2.992261159
"BHA,SOU,WBA,WHU",6,7.4,9.1,6.3,7,4.8,6.9,4.3,7.4,6.6,65.8,2.193333333,1.364469779,2.992737049
"LEE,LEI,LIV,WOL",4.4,6.6,7.7,5.1,5.4,4.4,5.4,7.8,8.4,4.9,60.1,2.003333333,1.494768655,2.994519873
"CHE,EVE,LEI,SOU",4.5,5.8,5.2,3.2,7.9,8.4,5.7,5.7,6.8,5.3,58.5,1.95,1.5356866,2.99458887
"BUR,CHE,EVE,LEI",6.7,6.3,5.3,4.2,5.2,9.5,6.1,6.2,4.2,5.3,59,1.966666667,1.523154621,2.995537422
"EVE,LEI,SOU,WOL",4.5,5.8,6.9,3.2,7.2,6.2,4.5,7.9,7.5,5.8,59.5,1.983333333,1.510886421,2.996591402
"ARS,BHA,CHE,MCI",6.8,7.8,7.8,4,6.8,6.2,7.6,4.6,5.6,7.8,65,2.166666667,1.383232928,2.997004678
"CHE,EVE,LIV,NEW",6.1,6.5,5.7,4.1,8.5,7.9,6.3,8,6.2,4.8,64.1,2.136666667,1.402735423,2.99717802
"ARS,LIV,SHU,WBA",5.7,6.8,7.9,6.2,5.1,6.3,8.4,8.5,7.3,4.6,66.8,2.226666667,1.346435624,2.998063322
"CHE,LEE,WHU,WOL",5.1,8.9,6.1,5.2,7.3,7.1,6.1,3.6,6.3,6.8,62.5,2.083333333,1.439328547,2.99860114
"BHA,CRY,MUN,SOU",7.5,5.7,6.1,6.3,4.6,4.2,8.4,4.7,5.1,8,60.6,2.02,1.485634919,3.000982535
"ARS,AVL,BUR,LEI",7.7,5.8,9,5.8,6.3,7.5,7.9,6.3,4.3,6.8,67.4,2.246666667,1.335997339,3.001540688
"CRY,FUL,MCI,NEW",8.6,6.9,6.3,7.4,6.3,4.7,4.8,7.4,7.8,4.7,64.9,2.163333333,1.38760385,3.001849662
"BHA,SHU,SOU,TOT",6.3,6.7,5.1,6.8,4.7,5.2,6.8,4.7,7.9,9,63.2,2.106666667,1.42501462,3.002030799
"EVE,LEI,MUN,TOT",6.8,3.6,4.7,7,5.6,8.9,5.2,6.7,6.8,5.3,60.6,2.02,1.486382634,3.00249292
"CRY,LEE,LIV,SOU",5.2,7.8,6.1,6.8,6.7,4.5,7.7,4.1,8.3,5.5,62.7,2.09,1.436856136,3.003029324
"ARS,CHE,EVE,WBA",6.3,6,6.5,3.7,9,8,5.8,5.8,5.2,6,62.3,2.076666667,1.446105882,3.003079882
"ARS,BUR,EVE,WBA",8.1,6,7.7,4.8,7.9,8,7.1,6.4,4.3,6,66.3,2.21,1.359779394,3.00511246
"BUR,NEW,SHU,WOL",7.8,6.8,6.8,4.7,4,7.9,6.4,8.4,5.9,6.3,65,2.166666667,1.388044188,3.007429073
"AVL,FUL,LIV,SOU",5.8,6.5,5.4,6.3,7.9,3.8,5.4,8,6.4,8.4,63.9,2.13,1.412208672,3.008004471
"ARS,LEE,NEW,WOL",6.2,4.8,8.4,4.2,8.5,6.1,5.8,5.7,7.4,6.8,63.9,2.13,1.412208672,3.008004471
"FUL,LEE,LEI,WHU",5.9,4.6,6.4,9.7,6.3,6.3,5.8,5.3,7,4.6,61.9,2.063333333,1.457890409,3.008113877
"BHA,FUL,LIV,NEW",7.4,5.4,8,6.2,5.7,3.2,5.8,7.9,6.8,6.9,63.3,2.11,1.425988936,3.008836654
"AVL,BHA,LEI,TOT",6.8,5.2,6.5,9,5.2,4.8,5.7,6.3,7.9,7.9,65.3,2.176666667,1.38246961,3.009175517
"ARS,CRY,FUL,SHU",6.9,6.3,4.7,8.5,4.2,5.4,8.6,5.8,6.3,5.7,62.4,2.08,1.446989211,3.00973756
"LIV,NEW,SHU,SOU",5.7,6.3,6.6,4.7,6.8,6.8,6.7,8.4,8.9,4.6,65.5,2.183333333,1.378606382,3.009957267
"AVL,LEI,TOT,WOL",5,6.3,5.9,7.4,5.6,5.2,4,7.9,8.5,7.3,63.1,2.103333333,1.431743304,3.011433416
"CHE,CRY,LIV,NEW",5.6,9.6,6.1,4.6,6.2,6.3,7.1,5.7,7.1,4.7,63,2.1,1.434495653,3.012440871
"AVL,CRY,WBA,WOL",7.4,8.1,6.4,7.9,5.2,4.2,4.8,8,6.4,5.9,64.3,2.143333333,1.405584102,3.012635258
"ARS,BHA,EVE,WOL",6.8,5.4,8.1,3.7,7.7,5.2,6.3,6.8,5.3,8,63.3,2.11,1.428324582,3.013764868
"BUR,SHU,SOU,TOT",6.3,7.8,5.1,6.3,4.7,7.3,6.9,4.7,6.9,9,65,2.166666667,1.39124245,3.014358642
"AVL,BUR,LIV,SOU",7.7,8,6.4,4.6,7.3,4.7,7.2,6.9,5.3,8.4,66.5,2.216666667,1.360759592,3.016350428
"ARS,BHA,TOT,WBA",6.4,6.9,8.7,6.8,5.9,5.3,6.4,4.7,8,8.6,67.7,2.256666667,1.336704073,3.016495524
"LEE,LEI,LIV,SOU",4,5.6,7.1,5.2,6.6,5,6.5,5.7,9.4,4.9,60,2,1.508494467,3.016988933
"BUR,CHE,LIV,WBA",6.2,10,6.7,4.5,5.7,6.3,6.6,6.3,5.6,6.3,64.2,2.14,1.410122138,3.017661376
"BUR,EVE,TOT,WHU",7,7.5,5.4,7,7.5,8.4,7,4.3,4.4,7.1,65.6,2.186666667,1.380177122,3.017987307
"BHA,CRY,FUL,LIV",6.9,7.9,6.3,7.8,4.8,3.2,7.3,6.3,6.3,6.8,63.6,2.12,1.423766523,3.018385028
"ARS,BHA,SHU,TOT",6.3,6.2,6.3,7.3,4.7,6.3,9,4.7,6.3,8.4,65.5,2.183333333,1.382630343,3.018742917
"AVL,CRY,EVE,LEI",7.4,4.3,4.9,8.1,6.3,5.9,6.3,8,5.4,3.7,60.3,2.01,1.501887701,3.018794279
"EVE,LEI,LIV,TOT",4.5,5.8,5.8,5.8,6.1,6.7,5.2,8.1,8.9,4.1,61,2.033333333,1.484737163,3.018965566
"BHA,CRY,FUL,SOU",7,6.9,5.8,6.9,4.8,3.3,6.4,4.7,6.3,8.6,60.7,2.023333333,1.492239182,3.019297279
"BHA,CRY,NEW,WOL",7.3,7.5,8.5,5.2,4.6,3.6,6.3,6.3,6.8,6.4,62.5,2.083333333,1.449329347,3.019436139
"BUR,TOT,WBA,WHU",6.5,9,7,8.5,5.9,7.4,6.5,4.3,7.1,7.1,69.3,2.31,1.307287268,3.019833588
"FUL,MUN,NEW,WHU",7.6,4.3,6.4,8.6,7.4,8.1,6,6.3,4.8,6,65.5,2.183333333,1.384236653,3.022250025
"BHA,CRY,MCI,SOU",7.5,8.3,7.2,5.1,5.7,4.2,7.2,4.7,7.7,6.8,64.4,2.146666667,1.408071968,3.022661158
"ARS,CRY,LEE,WBA",7,5.8,7.4,8.5,6.4,5.2,8,4.1,7.3,5.2,64.9,2.163333333,1.397974726,3.024285323
"AVL,CRY,LEI,NEW",6.8,4.8,7,8.6,6.3,6.4,6.3,7.4,7.6,3.7,64.9,2.163333333,1.397974726,3.024285323
"CHE,MCI,SHU,TOT",6.7,8.2,4,6.1,5.8,8.7,5.5,6.7,7.7,6.1,65.5,2.183333333,1.3858411,3.025753069
"CHE,MUN,NEW,TOT",6.7,5.3,4.5,5.8,6.8,9.5,5.7,5,6.3,7.5,63.1,2.103333333,1.438710843,3.026088472
"AVL,CHE,MCI,TOT",8.7,7.9,4.2,6.7,7.9,6.2,5.5,6.3,6.7,7.8,67.9,2.263333333,1.337867291,3.028039636
"ARS,EVE,FUL,TOT",6.4,5.5,4.4,6.5,9,6.4,4.4,5.8,5.4,8.1,61.9,2.063333333,1.46776474,3.028487914
"FUL,LIV,NEW,SOU",5.7,6.5,6.8,4.7,8,4.2,4.9,7.4,8.4,6.9,63.5,2.116666667,1.430811735,3.028551507
"ARS,LEI,MUN,TOT",4.6,5.1,8.2,6.9,5.6,8.9,6.2,5.1,7.2,6.8,64.6,2.153333333,1.40649288,3.028648002
"BHA,CHE,NEW,WHU",6.3,7,8,5.2,7.5,8.5,7.8,4.2,5.7,6,66.2,2.206666667,1.372588795,3.028845941
"BHA,LIV,TOT,WBA",6.3,7.4,7.9,7.2,5.7,4.2,5.7,6.4,9,7.4,67.2,2.24,1.352199854,3.028927672
"FUL,LIV,SOU,WHU",4.2,8.6,6.8,6.3,7.9,4.2,5.7,5.4,6.9,6.9,62.9,2.096666667,1.4456448,3.031035265
"FUL,MCI,MUN,WHU",9.6,6.2,6.2,8.4,6.7,6.8,5.8,6.3,4.8,6.3,67.1,2.236666667,1.356015405,3.032954455
"ARS,LEE,MCI,TOT",8.3,6.3,6.1,7.3,8.4,6.5,6.2,4.1,8.3,7.1,68.6,2.286666667,1.326817412,3.033989148
"BHA,CRY,LEI,MUN",7.4,4.5,7.3,7.9,4.1,5.8,8.3,5.6,5.1,5.2,61.2,2.04,1.487578196,3.03465952
"CHE,NEW,TOT,WBA",6.7,7,6.3,5.8,7,8,4.9,5.7,9.7,6,67.1,2.236666667,1.356834551,3.034786613
"EVE,SOU,TOT,WBA",6.4,6.5,5.3,5.4,8.6,6.3,4.8,5.9,9.2,6.6,65,2.166666667,1.400793426,3.035052423
"MCI,MUN,WBA,WHU",9.6,6.7,7.8,7.8,6.7,7.8,6.3,6.4,6.2,4.8,70.1,2.336666667,1.299102254,3.035568934
"CRY,LEE,SHU,WOL",7.3,6.7,5,8.4,4,4.5,7.3,6.2,7.4,5,61.8,2.06,1.474072213,3.036588759
"BHA,FUL,LIV,SOU",5.8,6.9,6.8,5.1,5.7,3.2,5.7,6.3,6.8,9,61.3,2.043333333,1.4862705,3.036946056
"LIV,NEW,SHU,TOT",6.2,6.3,5.6,7.3,5.6,7.3,6.2,8.4,9.1,4.6,66.6,2.22,1.368048082,3.037066743
"ARS,BUR,EVE,WOL",6.8,7,7,3.7,7.7,7.3,6.4,6.8,4.3,8,65,2.166666667,1.402378931,3.038487684
"ARS,EVE,FUL,WHU",6,5.5,6.1,6.5,10.1,7,7.1,5.4,5.4,6,65.1,2.17,1.400357097,3.038774901
"BHA,LEE,LEI,LIV",6.2,4.5,8.3,6.7,5,4,7.6,6.2,7.8,4.9,61.2,2.04,1.489817289,3.03922727
"LEE,LIV,NEW,WHU",5.8,5.9,7.8,7.4,8.9,6.7,7.8,5.3,7.9,4.8,68.3,2.276666667,1.335040574,3.039442373
"EVE,MUN,SOU,WOL",6.8,4.8,5.7,3.2,7.7,6.2,4.7,7.2,4.8,8,59.1,1.97,1.54304893,3.039806392
"ARS,BUR,FUL,SHU",7.5,6.3,5.3,6.8,4.2,7,8.7,6.3,4.8,7.9,64.8,2.16,1.407756292,3.040753591
"ARS,AVL,LIV,MUN",7.7,4.8,6.2,6.2,7.7,5.8,8.3,7.3,4.2,7.8,66,2.2,1.382429424,3.041344732
"AVL,BUR,LIV,TOT",8.2,8,5.4,7.8,6.2,5.2,6.7,6.9,5.3,8.9,68.6,2.286666667,1.330162897,3.041639158
"ARS,BUR,LEE,LIV",7.7,6.8,7.2,5.1,6.7,6.1,9.4,4.6,5.7,7.1,66.4,2.213333333,1.374530223,3.04229356
"BHA,LEE,SOU,WBA",8.1,5.2,7.8,6.3,6.4,4.6,6.4,4.6,8.4,7.4,65.2,2.173333333,1.399841261,3.042321674
"BUR,SHU,TOT,WOL",6.7,8.3,5.2,6.2,4,6.7,5.8,6.8,5.9,8.9,64.5,2.15,1.415195314,3.042669926
"BHA,LEI,WHU,WOL",4.6,7.3,9.7,5.7,4.5,5.7,6.1,5.9,6.4,5.8,61.7,2.056666667,1.479526951,3.042893763
"AVL,FUL,SOU,WBA",7.6,6,5.4,7.5,7.6,4.4,4.4,7.5,7,8.1,65.5,2.183333333,1.393835635,3.043207803
"BUR,LEI,NEW,TOT",6.2,6.3,7.5,6.4,5.2,8.9,5.2,6.3,9.1,6.4,67.5,2.25,1.352569571,3.043281535
"CHE,CRY,LEI,SOU",4.5,8.9,5.6,4.2,5.2,6.8,6,4.1,7.7,5.2,58.2,1.94,1.569005347,3.043870372
"CRY,EVE,LEI,MUN",7.4,3.6,5.2,7,4.5,7.9,6.8,6.7,4.7,3.7,57.5,1.916666667,1.588325463,3.044290472
"ARS,FUL,MUN,SOU",5.9,5.3,5.7,5.3,7.9,5.9,5.9,5.1,4.7,9.6,61.3,2.043333333,1.490749252,3.046097639
"MUN,NEW,TOT,WBA",8,4.8,6.8,8,6.3,7.9,4.9,6.7,8.7,6,68.1,2.27,1.342013413,3.046370447
"ARS,BHA,FUL,LIV",5.8,6.4,8,5.6,5.7,3.2,7.3,6.3,5.8,8.4,62.5,2.083333333,1.462304118,3.046466912
"ARS,SHU,SOU,TOT",4.7,7.3,5.1,5.8,7.4,7.3,7.4,4.2,7.9,7.9,65,2.166666667,1.406334874,3.047058894
"BHA,LEI,SOU,WHU",4.2,6.7,9.1,5.8,6.3,6.3,7.2,4.3,7.4,5.9,63.2,2.106666667,1.446682028,3.047676805
"BUR,FUL,LEE,LEI",9.4,4.6,5.8,8,4.7,5.8,5.8,6.2,5.9,6.7,62.9,2.096666667,1.454074734,3.048710027
"BHA,CRY,LEE,WOL",7.9,6.8,6.7,7.3,4.6,3.6,7.3,4.6,6.8,7.2,62.8,2.093333333,1.456632341,3.049217034
"EVE,SOU,WBA,WHU",6,6.5,7,5.4,9.7,6.9,5.4,5.5,7,4.5,63.9,2.13,1.431743304,3.049613238
"SHU,SOU,WBA,WOL",6.2,7.3,6.7,4.7,4.6,5.2,4.2,8,8.5,6.3,61.7,2.056666667,1.483277152,3.050606677
"NEW,TOT,WHU,WOL",5.2,8.1,7.5,6.4,7.9,7.3,4.2,5.4,8.2,6.5,66.7,2.223333333,1.372791155,3.052172335
"CHE,LIV,MUN,SHU",6.1,6.6,4.4,5.6,4.9,8.8,8.1,7.6,5.1,6.1,63.3,2.11,1.446874025,3.052904193
"BHA,CHE,LEE,WOL",7.2,7.2,6.1,4,5.7,4,6.1,4.5,6.2,8.8,59.8,1.993333333,1.531738301,3.053265013
"EVE,LEE,LIV,SOU",6.3,4.8,5.7,4.2,9.4,5,6.7,6.4,7.4,5.6,61.5,2.05,1.489407041,3.053284434
"ARS,EVE,LIV,WBA",5.8,6,8.1,4.7,8.8,6.3,6.3,8.2,6.3,4.8,65.3,2.176666667,1.403210604,3.054321749
"CHE,MUN,SHU,WOL",6.6,7.1,4.4,4.6,4.4,8.8,6.1,7.1,5.1,7.3,61.5,2.05,1.490152863,3.054813369
"LEE,LIV,NEW,TOT",6.2,5.3,6.1,7.9,7.8,5.5,6.2,5.7,9.6,5.6,65.9,2.196666667,1.390803125,3.055130865
"AVL,LEI,MUN,WOL",8.1,4.1,6.3,6.3,4.9,6.3,5.1,8.8,4.8,6.8,61.5,2.05,1.490898312,3.05634154
"ARS,MUN,SHU,SOU",5.8,5.1,5.5,5.3,6.7,8.4,9,5.1,5.2,7.3,63.4,2.113333333,1.44622113,3.05634732
"EVE,LEE,SHU,WOL",8.4,3.6,4.6,5.8,5.6,6.1,5.8,8.5,6.5,5.1,60,2,1.528979325,3.057958651
"CHE,CRY,EVE,SHU",7.3,6.9,4.1,5.8,4.7,8.4,7.8,6.4,5.7,4.2,61.3,2.043333333,1.496700074,3.058257151
"AVL,CHE,MCI,WHU",8.3,8.5,5.7,6.2,9,7.8,6.6,5.9,5.3,6.3,69.6,2.32,1.318416559,3.058726416
"ARS,CRY,TOT,WBA",5.8,8,7,8.5,5.9,5.8,6.4,4.2,8.5,5.9,66,2.2,1.390443574,3.058975863
"BHA,LEE,LIV,WBA",8,5.2,8.3,7.2,5.7,4,7.3,6.3,7.8,5.6,65.4,2.18,1.403329374,3.059258036
"ARS,BHA,SHU,WOL",6.2,6.2,7.9,4.6,4,5.2,8.4,6.8,6.3,7.8,63.4,2.113333333,1.447756886,3.059592885
"ARS,BHA,FUL,WBA",7.6,6.4,8.8,6.8,5.4,3.9,6,6.3,5.8,8.1,65.1,2.17,1.410634215,3.061076247
"ARS,AVL,FUL,SHU",7.5,5.3,4.3,8.5,6.4,5.5,7.6,8,5.4,7.3,65.8,2.193333333,1.395866915,3.061601434
"ARS,AVL,CHE,CRY",5.7,8.1,4.7,6.3,7.5,5.9,8.3,4.1,5.2,7.4,63.2,2.106666667,1.453577961,3.062204238
"BUR,FUL,LIV,SHU",7.4,7.3,5.3,7.2,4.2,5.3,7.4,8.9,5.4,6.7,65.1,2.17,1.411421663,3.062785009
"CRY,EVE,MCI,WBA",9.2,6.9,6.3,6.3,6.3,5.7,5.3,8.2,7.3,4.4,65.9,2.196666667,1.3947919,3.063892874
"BUR,CHE,LEE,LIV",8.1,8.3,5.6,4.5,6.2,6.1,8.1,4.5,5.6,7.1,64.1,2.136666667,1.434069578,3.064128666
"AVL,BHA,CRY,WOL",7.9,7.5,6.4,7.3,4.6,3.6,6.8,6.8,5.8,7.9,64.6,2.153333333,1.423766523,3.065843912
"ARS,LEE,SHU,SOU",5.8,5.1,5.5,5.8,7.9,6.7,9,4.1,7.4,6.6,63.9,2.13,1.439482932,3.066098645
"BHA,CRY,EVE,WBA",9.2,5.4,7,6.9,4.8,4.3,7,6.4,5.8,4.4,61.2,2.04,1.503920802,3.067998435
"BHA,CHE,MCI,TOT",7.3,8.3,5.6,5,6.4,5.6,5.5,4.6,7.1,8.9,64.3,2.143333333,1.431432849,3.068037739
"EVE,FUL,LEE,LIV",8,3.8,4.8,6.9,7.3,4.1,5.8,8,6.4,5.6,60.7,2.023333333,1.516611721,3.068611048
"ARS,CRY,WBA,WOL",5.7,9.1,8.6,5.2,5.2,4.7,5.8,5.9,6.8,5.9,62.9,2.096666667,1.463974802,3.069467169
"BUR,CHE,LEE,WBA",9.9,6.8,5.6,5.7,5.9,6.8,6.8,4.5,5.7,6.8,64.5,2.15,1.427702116,3.06955955
"BHA,FUL,LEI,NEW",7.4,5.2,8.7,6.9,4.7,5.4,4.8,7.9,7.6,5.9,64.5,2.15,1.427702116,3.06955955
"ARS,AVL,TOT,WOL",5.1,7,5.9,6.3,7.9,5.2,4.7,6.3,5.9,9.5,63.8,2.126666667,1.443606595,3.070070025
"ARS,EVE,LEE,WOL",6.8,4.3,6.3,3.7,9.3,6.1,5.8,6.2,5.9,6.8,61.2,2.04,1.505397696,3.071011299
"BHA,EVE,LEE,LIV",8.5,3.7,6.2,5.7,6.7,4,7.8,6.9,6.3,5.6,61.4,2.046666667,1.500518429,3.071061051
"FUL,MCI,SOU,WBA",7.6,7.5,6.8,5.7,6.9,4.9,4.3,7.5,8.9,6.9,67,2.233333333,1.375176756,3.071228089
