COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"ARS,LEE,WHU",2.9,3.3,4.9,5,6.6,4.8,7.1,2.3,3.9,3.8,7.2,3.9,2.3,6.4,3.3,67.7,6.77,1.666847609,11.28455831
"BHA,MCI,MUN",8.6,2.7,4.7,4.2,3.2,3.2,4.8,4.2,2.7,4.8,3.3,7.5,2.2,2.7,4.3,63.1,6.31,1.78864141,11.2863273
"ARS,LEI,WHU",2.7,4.3,8.1,3.9,4.9,6.5,5.9,2.4,3.9,2.3,5.3,3.2,2.8,5.9,5,67.1,6.71,1.685003886,11.30637607
"AVL,BUR,FUL",8.1,3.5,3,5.5,3.4,2.5,3.5,4.9,2.4,6.6,3.4,7.1,3.4,3.5,2.9,63.7,6.37,1.77637941,11.31553684
"TOT,WBA,WOL",3.7,5.5,4.4,3.8,3.8,3.3,2.2,4.5,6.7,5,4,2.7,8.5,3.8,6.5,68.4,6.84,1.655639712,11.32457563
"SHU,TOT,WBA",4.9,4.3,2.7,6.5,2.8,4.4,2.9,4.5,6.7,2.8,4,3.4,8.5,3.3,5.3,67,6.7,1.693545169,11.34675263
"CHE,TOT,WBA",3.7,5.5,2.7,3.8,4.5,4.4,2.9,2.7,6,4.5,2.3,3.4,8.5,4,7,65.9,6.59,1.728114855,11.3882769
"AVL,BHA,MCI",8.6,3.4,4.4,4.2,4.3,2.4,4.3,5.5,3.4,4.8,2.3,7.1,2.2,2.9,2.3,62.1,6.21,1.837233946,11.4092228
"BUR,SHU,WHU",4.5,5.3,3.8,5.4,2.2,7.5,8.1,2.9,2.9,2.8,4.9,5,2.9,4.8,3.3,66.3,6.63,1.723866087,11.42923216
"EVE,LEE,MCI",8.6,1.8,3.3,3.3,5.9,4.1,3.8,5,4.5,3.3,3.3,6.2,2.1,5.9,3.1,64.2,6.42,1.784136446,11.45415598
"LEE,MUN,SHU",8,1.6,3.1,6.5,2.6,5.3,6,3.6,3.3,3.6,6,5.5,3.1,3.1,3.6,64.9,6.49,1.766945171,11.46747416
"ARS,LEI,WBA",2.7,4.3,8.7,3.9,3.3,5,3.3,4.4,6.1,2.3,2.8,3.2,4.3,3.9,7.1,65.3,6.53,1.757379001,11.47568488
"AVL,LEE,SHU",8,2.3,2.8,8,3.8,3.3,5.5,4.9,4,3.6,4.5,5.5,3.3,3.3,2.8,65.6,6.56,1.75070054,11.48459554
"SOU,TOT,WBA",3.3,5.5,3.8,3.9,4.5,3.9,2.9,2.8,7.7,5.1,2.9,2.8,8.5,4.5,4.9,67,6.7,1.717417774,11.50669908
"CRY,TOT,WBA",4.4,5.5,3.3,7.1,3.4,3.4,2.9,2.8,6.6,2.9,2.4,3.4,8,4.5,5.4,66,6.6,1.7439692,11.51019672
"NEW,WBA,WOL",4.8,4,6.6,2.8,3.8,3.3,2.3,6.1,6.2,3,3,2.3,5.5,2.5,8,64.2,6.42,1.807207791,11.60227402
"ARS,NEW,WBA",4.4,4,7.3,3.4,5.7,5,3.5,4.4,5.6,3,3,2.9,4.5,2.5,8.6,67.8,6.78,1.713059085,11.6145406
"CRY,SHU,WHU",4,5.4,3.2,7.1,2.2,5.9,8,2.4,4.4,2.7,4.4,5,4,6,3.3,68,6.8,1.708243319,11.61605457
"AVL,MCI,SHU",8,3.3,2.8,5.3,3.7,3.8,4.3,7.6,4,3.1,2.3,6.6,2.8,3.3,2.3,63.2,6.32,1.839979296,11.62866915
"FUL,MCI,MUN",8.1,2.8,3.3,4.8,3.8,3.3,2.8,5.3,2.8,4.8,3.8,8.5,2.3,3.3,3.8,63.5,6.35,1.851897354,11.7595482
"BUR,EVE,MCI",8.6,4.4,4,3.3,4.3,5.3,3.8,5.6,2.4,3.3,2.7,7.2,2.7,5.8,3.2,66.6,6.66,1.769503562,11.78489373
"AVL,BHA,LEE",8.6,2.3,3.3,6.9,4.4,2.4,5.5,3.2,3.4,5.3,4,6,2.7,2.9,2.8,63.7,6.37,1.852360142,11.7995341
"AVL,EVE,LEE",8.6,1.8,3,6,6.6,3.3,4.5,4.9,3,3.8,4,6.1,3.3,4.6,2.8,66.3,6.63,1.780930736,11.80757078
"ARS,SHU,WHU",2.9,4.3,4.4,4.9,4.4,7.5,8.6,2.4,3.9,2.8,6.5,3.9,3.5,4.2,3.3,67.5,6.75,1.755399832,11.84894887
"AVL,LEE,WHU",6.5,2.3,3.3,8.1,6.6,3.3,5.5,2.3,3.5,3.8,5.2,4.5,2.3,5.5,2.5,65.2,6.52,1.820465665,11.86943614
"CHE,TOT,WOL",3.6,7.5,2.7,1.6,4.3,3.7,2.2,2.7,4.3,6.5,4.3,2.7,7,4.8,6.5,64.4,6.44,1.845638359,11.88591103
"BHA,FUL,MUN",6.7,2.7,3.3,5.4,3.2,1.9,4,4.2,2.7,6.6,5.5,8,2.9,2.7,5.5,65.3,6.53,1.822426431,11.90044459
"BHA,LEE,MUN",8.6,1.6,3.6,5.4,3.2,2.7,6,3.2,2.7,5.3,5.5,6,2.7,2.7,4.8,64,6.4,1.863049216,11.92351498
"AVL,MUN,SHU",8,2.3,2.8,6.5,2.6,5,5.5,5.9,2.3,4.3,4.5,6.6,3.8,2.8,2.8,65.7,6.57,1.815488915,11.92776217
"BUR,EVE,MUN",8.6,1.8,3.3,3.4,3.2,6,5,4.2,1.7,4.5,4.4,7.2,3.7,4.3,3.9,65.2,6.52,1.829467786,11.92812997
"CRY,LEE,WHU",4,4.4,3.7,7.7,4.4,3.2,6.5,2.3,4.4,2.9,5.1,4.5,2.3,8.2,3.3,66.9,6.69,1.783976297,11.93480143
"BHA,BUR,LEE",8.6,2.7,4.3,4.3,2.8,2.7,6.5,3.2,2.8,6.8,4.4,6,2.7,4.4,3.7,65.9,6.59,1.814806824,11.95957697
"MUN,SHU,WHU",4.5,2.6,3.1,6.5,2.6,8,7.5,3.3,2.8,2.8,6,5,2.8,3.1,3.3,63.9,6.39,1.881792459,12.02465381
"AVL,CRY,LEE",7.5,2.3,3.3,8.6,4.4,2.9,5.5,2.7,3.9,3.7,2.9,5.5,3.3,5.5,2.8,64.8,6.48,1.857494472,12.03656418
"BUR,MUN,SHU",8,2.6,3.1,4.9,2.2,6.5,6.6,4.2,1.7,4.3,4.9,6.5,3.7,3.1,3.7,66,6.6,1.830300522,12.07998344
"AVL,BHA,MUN",8.6,2.3,3.3,5.4,3.2,2.4,5.5,4.2,2.3,6,4,7.1,3.2,2.7,4,64.2,6.42,1.883082579,12.08939016
"LEE,SHU,WHU",4.5,2.6,3.1,7.1,3.8,6.3,7.5,2.3,4.5,2.8,6.7,4.5,2.3,5.8,3.3,67.1,6.71,1.804544528,12.10849378
"ARS,LEI,NEW",2.7,3.3,8.6,3.4,5,6.5,3.8,4.4,5.6,2.3,3.8,2.3,3.8,3.4,7.1,66,6.6,1.834977618,12.11085228
"AVL,EVE,MUN",8.6,1.8,3,4.5,5.4,4.5,4.5,5.9,2.3,4.5,4,7.3,3.8,2.8,3,65.9,6.59,1.842151951,12.13978136
"BHA,BUR,MCI",8.6,5.3,5.4,3.7,2.8,3.2,5.3,3.8,2.8,6.3,2.7,7,2.2,4.2,3.2,66.5,6.65,1.836793272,12.21467526
"BUR,FUL,MUN",8.1,2.8,3.3,4.9,3.2,4,4,4.2,1.7,6.6,4.9,8,3.3,3.3,4.4,66.7,6.67,1.836871046,12.25192987
"EVE,MCI,MUN",8.6,1.8,3.3,3.3,4.7,5.3,3.8,6,2.3,3.3,3.3,7.7,2.6,4.1,3.3,63.4,6.34,1.935557013,12.27143147
"BUR,LEE,MCI",10,4.2,4.3,3.7,4.3,4.1,4.8,3.2,3.9,4.1,2.7,6,2.1,5.8,3.1,66.3,6.63,1.857878975,12.3177376
"AVL,FUL,MCI",8.1,3.5,3,5.4,4.9,2.5,2.8,6.6,3.5,4.8,2.3,7.6,2.3,3.5,2.3,63.1,6.31,1.953190308,12.32463085
"LEI,TOT,WBA",3.2,4.3,5.1,5.5,3.3,4.4,2.9,4.4,8.7,2.3,2.8,2.7,6.8,4.5,7,67.9,6.79,1.837104347,12.47393851
"AVL,FUL,LEE",8.1,2.3,3,8.1,5,2.5,3.5,4.3,3.5,5.3,5.5,6.1,2.8,3.5,2.8,66.3,6.63,1.893296445,12.55255543
"LEE,MCI,MUN",10,1.6,3.6,4.8,4.7,4.1,4.8,3.6,3.8,4.1,3.8,6.5,2.1,4.1,3.1,64.7,6.47,1.948577014,12.60729328
"FUL,LEE,MUN",8.1,1.6,3.3,6.6,3.8,2.8,4,3.6,2.8,5.3,7,7,2.8,3.3,4.3,66.3,6.63,1.926580983,12.77323192
"AVL,BHA,BUR",8.6,3.4,4,4.3,2.8,2.4,6,3.8,2.4,7.5,3.4,7,3.3,2.9,2.9,64.7,6.47,1.986693832,12.85390909
"AVL,FUL,MUN",8.1,2.3,3,6.6,3.8,2.5,3.5,5.3,2.3,6,4.5,8.1,3.3,2.8,3.5,65.6,6.56,1.995160812,13.08825493
"NEW,TOT,WBA",4.9,4,5,5,4.5,4.4,2.9,4.4,7.9,3,3,2.4,7,2.5,8.5,69.4,6.94,1.889242731,13.11134455
"AVL,BUR,LEE",10,2.3,3.3,6.4,4.4,3.3,5.5,3.2,2.4,5.3,3.4,6,3.2,4.5,2.8,66,6.6,2.021668335,13.34301101
"AVL,EVE,MCI",8.6,2.5,3,3.3,6.5,3.8,3.8,7.3,3,3.3,2.3,7.3,2.8,4.3,2.3,64.1,6.41,2.082054846,13.34597156
"AVL,BUR,MCI",10,4.9,4,3.7,4.3,3.8,4.3,5.5,2.4,4.8,2.3,7.1,2.7,4.3,2.3,66.4,6.64,2.017943319,13.39914364
"BUR,LEE,MUN",10,1.6,3.6,4.9,3.2,4.8,6,3.2,1.7,5.3,4.9,6,3.1,4.3,3.7,66.3,6.63,2.049111306,13.58560796
"BUR,MCI,MUN",10,4.2,4.3,3.7,3.2,5.3,4.8,4.2,1.7,4.8,2.7,7.5,2.6,4.1,3.2,66.3,6.63,2.053985673,13.61792501
"BHA,BUR,MUN",8.6,2.7,4.3,4.3,2.8,3.9,6.5,3.8,1.7,7.5,4.4,7,3.2,2.7,4.9,68.3,6.83,2.0003095,13.66211388
"AVL,LEE,MCI",10,2.3,3.3,6.3,5.9,3.3,4.3,4.9,4.5,4.1,2.3,6.1,2.1,4.3,2.3,66,6.6,2.094550753,13.82403497
"AVL,BUR,MUN",10,2.3,3.3,4.9,3.2,4.5,5.5,4.2,1.7,6,3.4,7.1,3.7,2.8,2.9,65.5,6.55,2.127260702,13.9335576
"LEI,NEW,WBA",4.3,3.3,7.3,4.5,3.3,5.5,3.3,6,7.9,2.3,2.8,2.3,3.8,2.5,8.5,67.6,6.76,2.071392446,14.00261294
"AVL,MCI,MUN",10,2.3,3.3,4.8,4.7,3.8,4.3,5.9,2.3,4.8,2.3,7.6,2.6,2.8,2.3,63.8,6.38,2.219352115,14.15946649
"AVL,LEE,MUN",10,1.6,3.3,7.5,4.8,3.3,5.5,3.6,2.3,5.3,4.5,6.1,3.1,2.8,2.8,66.5,6.65,2.206376042,14.67240068
