COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"AVL,CRY,LIV,MUN,WHU",5.3,5.9,5.2,8.4,5.5,4.2,8.3,4.7,4.3,4.7,5.8,6.3,4.8,4.1,3.3,80.8,1.795555556,1.433709807,2.574305608
"BHA,LEE,LEI,WBA,WOL",6.2,4.5,8.4,5.7,4.5,4,4.1,6.2,7.4,4.6,5.3,4.6,4.5,5.2,7.8,83,1.844444444,1.395741824,2.574368252
"CRY,EVE,LEI,MCI,SOU",5.2,5.8,5.8,4.2,5.6,5.6,5.5,5.8,7.3,3.7,4,5.7,5.6,9.4,4.6,83.8,1.862222222,1.382475351,2.57447632
"CHE,LEE,MCI,SOU,WBA",6.3,6.3,5.5,3.5,7.4,5.7,5.2,4,8.2,5.6,3.1,5.7,5.6,6.8,4.5,83.4,1.853333333,1.389141564,2.574542366
"AVL,MUN,NEW,SHU,WOL",7.8,3.8,4.6,5.8,4.4,6.3,5.3,8.8,4.8,5.8,6.5,5.3,5.8,3.8,5.8,84.6,1.88,1.369462877,2.574590209
"ARS,CRY,NEW,SOU,WOL",4.6,7,7.3,3.1,6.9,4.6,4.7,4.2,6.8,5.9,5.3,3.7,7.5,5.7,6.3,83.6,1.857777778,1.385881188,2.574659273
"AVL,BUR,CRY,FUL,WOL",7.4,7,4.9,6.3,4.6,3.7,4.3,6.3,4.4,7.9,4.8,7.8,5.4,5.8,4.8,85.4,1.897777778,1.356711711,2.574737336
"BUR,CHE,CRY,MUN,SOU",5.7,7.3,5,3.6,4.6,6.3,7.2,4.1,3.5,7.4,4.6,6.7,6.7,6.8,5.2,84.7,1.882222222,1.367932051,2.574752104
"BHA,FUL,LEI,SHU,TOT",6.2,5.5,4.2,8.4,3.5,4.3,4.2,6.3,6.4,5.7,7.3,5.7,4.7,5.2,7.3,84.9,1.886666667,1.364760576,2.574848286
"BUR,CRY,FUL,LEI,MCI",6.9,7.2,5.9,6.2,4.1,4.7,4.6,6.3,5.3,4,4,7.8,4.1,7.8,5.1,84,1.866666667,1.379440881,2.57495631
"AVL,BHA,CRY,MCI,WOL",7.9,6.8,6.3,5,4.6,3.6,5.1,6.8,5.8,6.2,3.7,7.8,4.2,5.2,4.2,83.2,1.848888889,1.392770449,2.575077808
"ARS,LEE,SOU,WBA,WOL",4.6,5.8,7.2,3.1,6.8,5,4.2,4.1,7.4,6.8,6.4,4.6,7.3,6.2,6.2,85.7,1.904444444,1.352176376,2.575144788
"AVL,CRY,LIV,MCI,NEW",6.8,6.4,6.3,5.6,6.6,4.2,6.3,8,6.8,4.7,3.7,5.3,4.8,3.8,3.1,82.4,1.831111111,1.406346161,2.575176081
"AVL,CHE,EVE,LIV,WBA",6.2,5,4.3,4.1,6.8,4.8,5.8,8,4.8,4.8,3.8,5.6,8.4,4.3,3.8,80.5,1.788888889,1.439576657,2.575242687
"AVL,CHE,CRY,LIV,SHU",5.6,7.3,4.1,6.1,4.5,4.2,7.6,6.3,5.7,4.5,4.2,6.6,7.9,4.6,3.6,82.8,1.84,1.399591777,2.57524887
"CRY,EVE,TOT,WHU,WOL",5.2,7.6,4.8,5.9,5.7,5.1,4.2,3.8,5.9,4.4,6.9,4.7,7.5,8.4,5.4,85.5,1.9,1.355412431,2.575283618
"CHE,LEI,MCI,SHU,TOT",5,6.6,4,5.1,4.6,8.2,5,5.7,7.7,3.9,3.9,5,6.1,7.1,6.6,84.5,1.877777778,1.371478174,2.575331237
"AVL,BHA,CRY,EVE,TOT",8,4.4,4.4,8,5.3,3.8,5.9,4.7,4.9,5.9,5.4,7.9,6.4,5.9,4.9,85.8,1.906666667,1.350766978,2.575462371
"FUL,LEI,MCI,SOU,TOT",4.6,6.8,5.3,5.2,5.8,5.2,4.2,5.8,8.9,6.2,4.5,4.1,4.1,7.8,5.2,83.7,1.86,1.384712451,2.575565159
"BHA,CRY,EVE,LIV,MUN",7.4,3.7,5.2,5.7,4.6,3.6,7.8,5.6,4.2,4.7,6.4,7.8,6.1,4,4.7,81.5,1.811111111,1.42210441,2.575589098
"FUL,LEE,WBA,WHU,WOL",6.4,5.3,6.3,7.4,5.8,4.1,3.3,5.3,6.5,5.3,8.7,5.3,3.8,5.8,5.8,85.1,1.891111111,1.361966366,2.575629727
"ARS,CHE,CRY,MUN,TOT",5.1,6.3,4.5,5.2,5.7,6.8,6.7,4.1,4.5,7.4,5.7,5.6,7.3,6.2,8.9,90,2,1.28785536,2.57571072
"ARS,AVL,FUL,LEE,NEW",7.5,3.8,4.8,7,8.6,4.3,5.5,5.7,5.4,6.8,7,5.4,4.8,4.5,5.3,86.4,1.92,1.341534303,2.575745861
"BHA,EVE,LIV,MUN,WOL",6.7,3.7,6.2,4.1,5,3.5,5.6,7.7,4.2,6.3,7.9,6.1,6.1,4,5.8,82.9,1.842222222,1.398196117,2.575787957
"BUR,CRY,FUL,LIV,WOL",5.6,9.5,5.9,4.5,4.6,3.6,4.6,6.3,5.3,6.7,6.2,5.6,6.3,5.6,4.6,84.9,1.886666667,1.365283853,2.575835537
"BHA,BUR,CHE,LEE,WOL",7.2,6.2,5.6,3.5,4.6,4,6.1,4.5,4.6,8.8,5.7,6.1,4.6,6.2,6.7,84.4,1.875555556,1.373455843,2.575992736
"AVL,MCI,WBA,WHU,WOL",6.4,7.4,7.4,5.6,6.7,4.8,4.1,7.6,6,4.8,3.3,5.3,3.8,5.3,3.8,82.3,1.828888889,1.408579156,2.576134767
"ARS,EVE,LEE,MCI,SHU",8,3.6,4.6,4.7,6.7,7.1,6.8,6.4,5.9,4.6,6.3,7.4,4.6,7,4.9,88.6,1.968888889,1.308470572,2.576233171
"AVL,EVE,FUL,NEW,TOT",8,4,4.4,7.1,8.1,4.9,4.4,7.4,5,6,6,6,5.5,4.5,5.5,86.8,1.928888889,1.33570028,2.576417429
"CRY,LIV,MCI,SHU,SOU",5.2,8.2,5.6,4.5,4.5,4.6,6.5,6.8,7.8,4.5,4.1,5.7,6.7,5.9,3.5,84.1,1.868888889,1.378646679,2.576537461
"FUL,LEE,LEI,MCI,NEW",7.4,4.1,6.2,6.3,6.2,5.1,4.6,7.3,8.4,4.1,4.6,4.8,3.6,5.8,5.6,84.1,1.868888889,1.378646679,2.576537461
"ARS,BHA,LEI,LIV,MUN",4,4.5,8.3,5.6,4.5,5.2,7.6,5.6,4.6,5.6,7.2,4.5,5,4,7.3,83.5,1.855555556,1.388558691,2.576547793
"EVE,FUL,LEI,SHU,TOT",6.2,4.6,4.2,7.5,4.1,6.4,4.2,7.4,6,3.6,7.3,5.7,6.8,6.8,6.3,87.1,1.935555556,1.331200675,2.576612863
"ARS,CRY,LEI,NEW,SHU",5.2,5.1,6.8,5.9,3.5,7.9,7.3,5.8,6.8,3.5,5.2,4.2,6.3,5.2,7.2,85.9,1.908888889,1.34985008,2.576713819
"BUR,CHE,EVE,LIV,SHU",6.1,6.3,4.1,4.1,4.5,7.3,7.1,6.9,4.2,4.6,5.7,6.6,8.3,5.6,4.5,85.9,1.908888889,1.34985008,2.576713819
"FUL,MCI,NEW,SOU,TOT",6.3,6.5,5.3,4.7,7.4,5.2,4.2,5.8,8.9,6.9,4.7,3.8,4.3,5.8,5.2,85,1.888888889,1.364167285,2.576760427
"EVE,FUL,LEE,LEI,WOL",6.2,3.6,4.8,4.8,5.1,4.1,3.6,7.3,6,4.6,8.3,5.1,4.6,7.4,6.3,81.8,1.817777778,1.417677511,2.577022675
"BHA,CHE,EVE,WBA,WOL",6.7,5.4,5.8,3.1,5.2,4.2,4.3,6.3,5.2,6,4.8,5.6,8.4,5.2,8,84.2,1.871111111,1.377298944,2.577079357
"EVE,LEI,MCI,TOT,WOL",5,5.8,5.8,4.1,5.6,6,4,7.9,7.4,4.1,5.1,4,6.1,8.1,6.3,85.3,1.895555556,1.359551747,2.577105867
"LIV,MUN,SHU,SOU,WOL",4.5,5.6,5.5,3.5,4.4,4.5,5.5,7.2,5.8,6.1,7.8,4,8.2,4.4,4,81,1.8,1.431782106,2.577207791
"AVL,FUL,LEI,MCI,WOL",6.2,5.3,5.9,5.1,5.1,3.8,3.6,9.5,6,5.6,4.1,6.2,4.1,5.8,4.8,81.1,1.802222222,1.430018315,2.577210785
"AVL,BHA,CHE,MUN,WHU",6.9,4.2,4.6,6.2,5.7,5.9,7.8,4.2,4.1,7.5,5.3,7.8,4.2,4.2,5.5,84.1,1.868888889,1.379164689,2.577505562
"EVE,LIV,MUN,NEW,WBA",7.4,3.3,6.2,5.3,6.1,6.3,5.5,8.4,5.2,4.5,5.5,4.3,6.7,3.6,6.3,84.6,1.88,1.371026727,2.577530246
"CHE,LEE,TOT,WHU,WOL",5.1,7.4,4.5,5.2,6.8,5.5,4.5,3.6,6.3,6.8,8,4.7,5.8,7.8,6.3,88.3,1.962222222,1.313591949,2.577559314
"ARS,BHA,EVE,LEI,WHU",4.2,4.7,8.2,5.3,6.3,6.9,7.3,4.3,5.3,3.8,6.8,5.2,4.2,6.9,6.5,85.9,1.908888889,1.350379135,2.577723727
"EVE,MUN,NEW,SOU,TOT",6.3,3.3,4.7,4.4,8,7.3,5.3,5.1,5.8,6,6.4,3.8,7.3,5.3,6.9,85.9,1.908888889,1.350379135,2.577723727
"BHA,EVE,FUL,LEI,WBA",7.5,4.7,6.6,6.4,4.7,3.9,4.3,7.9,5.4,3.8,5.3,6.8,4.7,4.9,7.5,84.4,1.875555556,1.374495578,2.577942818
"BUR,CHE,EVE,FUL,TOT",6.8,6,4.2,4.2,5.9,6.4,4.4,4.6,4.2,8.1,5.7,7.2,6.9,7.5,6.4,88.5,1.966666667,1.310942954,2.578187809
"ARS,LEE,MUN,WBA,WHU",6,4.1,6.7,7.4,6.8,6.8,7.5,3.7,4.7,5.3,7.5,5.9,4.1,5.2,6.8,88.5,1.966666667,1.310942954,2.578187809
"AVL,EVE,LEI,NEW,WHU",5.8,4,6.1,6,8.5,8,5.8,7,5,3.8,5.3,4.3,4.8,5.6,4.5,84.5,1.877777778,1.373039728,2.57826349
"BUR,CRY,LEE,TOT,WBA",7.5,6.3,5.1,9,4.8,5.2,5.9,4.1,6.3,5.2,4.3,5.9,6.2,7.5,5.6,88.9,1.975555556,1.305191101,2.57847753
"CRY,EVE,MCI,SOU,WOL",5.7,7.4,5.8,3.2,6.1,4.6,4.5,6.3,6.4,4.7,4.1,5.7,7.3,8.2,4.6,84.6,1.88,1.371547614,2.578509514
"ARS,CRY,FUL,MUN,SHU",6.9,4.6,4.6,7.9,4,5.4,7.5,5.1,4.7,5.7,7.4,7.9,5.8,5.1,6.2,88.8,1.973333333,1.306686103,2.578527243
"CHE,LEE,LEI,SOU,WOL",4.5,5.6,5.5,2.5,5.6,5,4.5,4,7.3,6.1,5,4,6.6,8.3,6.2,80.7,1.793333333,1.437855546,2.578554279
"BUR,EVE,LIV,MCI,WHU",6.4,7.9,6.9,5.1,6.6,6.6,6.6,6.6,4.4,4.8,5.2,6.8,3.7,7.1,3.6,88.3,1.962222222,1.314135602,2.578626082
"ARS,BHA,BUR,NEW,SOU",5.8,5.9,8.5,4.2,6.5,5.8,7.4,4.7,4.7,8.1,5.8,4.3,5.3,4.8,6.3,88.1,1.957777778,1.317175911,2.578737728
"ARS,BHA,LIV,MCI,SOU",4.1,7.4,8.2,4.1,6.6,4.1,6.5,4.7,6.7,6.6,5.2,4.6,4.7,5.1,3.5,82.1,1.824444444,1.4134389,2.578740749
"AVL,CHE,LIV,MCI,SOU",4.5,7.9,5.2,3.5,7.7,4.7,6,6.3,6.2,6.6,3.6,5,5.7,5.3,3.1,81.3,1.806666667,1.427385222,2.578809301
"AVL,FUL,LEI,MUN,NEW",7.4,3.8,4.8,7.5,5.1,6,4.8,8.3,4.3,5.3,5.3,5.9,5.1,3.8,7,84.4,1.875555556,1.375015151,2.578917306
"BUR,CHE,NEW,WHU,WOL",5.1,8.6,6.8,3.5,5.7,7.9,5.1,4.2,4.7,6,5.2,4.3,4.9,5.8,6.4,84.2,1.871111111,1.378335781,2.579019394
"BHA,LIV,SOU,TOT,WHU",4.2,7.9,6.7,5.1,6.2,4.1,6.1,3.8,6.8,6.9,7.3,4.1,5.3,5.7,3.7,83.9,1.864444444,1.383301778,2.579089315
"LEI,MUN,NEW,SOU,TOT",4.6,4.1,5.6,5.4,5.6,7.8,5.1,5.1,8,5.3,5.7,3.7,5.6,5.3,8.4,85.3,1.895555556,1.360602108,2.579096884
"ARS,AVL,FUL,SHU,WHU",5.9,5.3,4.3,8.5,6.4,5.5,7.6,5.4,5.4,5.8,8,6.9,4.5,5.3,4.3,89.1,1.98,1.302634693,2.579216692
"FUL,LIV,MUN,TOT,WHU",4.7,5.8,4.7,8.4,6.1,4.7,5.2,4.7,4.8,6.3,8.9,4.7,4.3,4.6,4.8,82.7,1.837777778,1.403499029,2.579319326
"AVL,EVE,MUN,SOU,TOT",6.9,3.3,4.4,5.4,7.9,5.8,5.3,5.1,3.8,7.5,5.9,6.4,7.3,5.8,4.4,85.2,1.893333333,1.362350909,2.579384388
"AVL,BHA,MCI,SOU,WBA",8.1,5.9,6.8,5.1,6.3,4.3,5.2,6.4,6.8,6.3,3.3,6.9,4.2,4.4,3.7,83.7,1.86,1.386774263,2.57940013
"FUL,LEI,MCI,TOT,WOL",5,6.8,5.8,5.1,5.1,4.6,3.2,7.4,7.9,6.1,5.6,4,4.1,7.1,6.8,84.6,1.88,1.372068303,2.57948841
"FUL,LEE,LEI,MUN,NEW",7.4,3.1,5.1,7.5,5.1,6.3,4.8,6.6,5.8,4.6,6.8,4.8,4.6,4.3,7.8,84.6,1.88,1.372068303,2.57948841
"ARS,BUR,EVE,SHU,WBA",7.5,5.3,5.3,4.8,4.2,8,7.1,6.4,4.3,4.3,5.4,6.9,7.9,5.7,5.7,88.8,1.973333333,1.307232628,2.579605719
"LEE,LIV,MCI,MUN,WHU",7.8,5,6.5,6.6,7,5.4,7.6,4.6,5.7,5.1,6.7,5.8,3.1,5.4,3.6,85.9,1.908888889,1.351436625,2.579742358
"CRY,LEE,LIV,NEW,WHU",5.3,5.9,6.6,7.4,6.7,4.5,7.8,3.7,7.3,4.4,6.3,4.3,4.3,6.3,4.1,84.9,1.886666667,1.367374962,2.579780761
"ARS,AVL,LEE,WBA,WHU",6,4.8,6.4,8,8.6,5.3,7,3.7,5.4,5.3,6,5.9,4.3,5.4,4.3,86.4,1.92,1.343662373,2.579831755
"AVL,CHE,EVE,LEE,TOT",7.3,3.3,4.2,6.4,8,5.7,5.7,4,4.8,6.8,5.3,6.2,6.8,7,4.8,86.3,1.917777778,1.345291613,2.57997036
"CHE,FUL,LEI,MUN,TOT",5,4.6,4.2,6.3,5.1,6.9,4.2,5,4.6,6.8,6.1,5,5.1,5.8,9.5,84.2,1.871111111,1.378853906,2.579988865
"ARS,BHA,LIV,SOU,WBA",4.1,6.9,8.9,4.1,5.7,4.1,6.2,4.7,6.7,6.3,5.4,4.6,6.8,4.2,5.2,83.9,1.864444444,1.383818045,2.580051866
"BHA,FUL,LEI,SHU,WOL",6.1,5.5,5.8,5.7,3.5,3.2,3.6,7.9,6.4,5.6,7.3,5.6,4.7,5.2,7.3,83.4,1.853333333,1.392223299,2.580253847
"EVE,FUL,SOU,WHU,WOL",4.7,6,5.4,3.2,7.4,4.2,3.7,5.4,5.5,6.5,8.1,4.7,6,7.4,4.9,83.1,1.846666667,1.39734442,2.580429363
"CHE,MUN,NEW,SHU,SOU",6.2,4.1,4.4,3.7,5.1,9,6.2,5,5.1,5.8,5.2,4.7,7.3,4.1,6.7,82.6,1.835555556,1.405838167,2.580494058
"ARS,BHA,LEE,SHU,TOT",6.3,4.5,4.5,7.3,4.7,5.1,7.9,4.1,6.3,6.6,8.5,5.8,5.2,5.6,6.6,89,1.977777778,1.304753215,2.580511914
"ARS,BHA,CRY,MUN,TOT",5.8,5.2,5.1,6.8,4.6,4.7,7.9,4.2,4.6,7.4,6.9,6.3,5.7,5.1,8.4,88.7,1.971111111,1.3092346,2.580646867
"AVL,CHE,MCI,NEW,SHU",7.8,4.8,4.1,4.6,6.2,7.4,6.1,7.9,5.8,4.6,3.6,6.3,4.8,4.3,4.1,82.4,1.831111111,1.409390277,2.580750196
"CRY,MUN,SHU,SOU,WHU",5.4,5.6,5,7.4,4,6.8,8.4,3.8,5.2,4.2,6.3,6.4,5.8,7.3,4.7,86.3,1.917777778,1.345822461,2.580988408
"CRY,NEW,SHU,TOT,WOL",6.2,6.3,4.6,6.3,4,5.1,4.2,5.8,7.4,4.2,6.4,3.7,8.5,5.1,6.7,84.5,1.877777778,1.374599509,2.581192411
"ARS,AVL,BHA,LIV,SOU",4.1,5.9,6.8,4.1,7.3,3.7,7.2,4.7,5.3,7.8,5.9,4.6,5.9,4.2,3.2,80.7,1.793333333,1.439345089,2.581225527
"CHE,EVE,FUL,LEE,WOL",6.7,3.8,4.3,3.1,6.3,4.1,3.8,5.6,5.3,6.8,7.8,6.1,6.3,6.8,6.3,83.1,1.846666667,1.3978555,2.581373157
"CHE,EVE,LEE,SOU,WBA",6.3,4.3,4.6,3.2,7.5,5.7,5.4,4,6.3,5.3,4.2,5.7,8.3,7.1,5.2,83.1,1.846666667,1.3978555,2.581373157
"BHA,CRY,LIV,NEW,WBA",6.8,5.9,8.4,6.2,4.8,3.6,6.3,6.3,7.2,4.4,4.4,4.3,6.3,3.7,5.7,84.3,1.873333333,1.377990255,2.581435078
"BHA,CHE,MUN,NEW,WHU",6.3,4.2,6.2,5.2,5.7,8,7.3,4.2,4.5,6,5.8,5.3,4.2,3.7,8,84.6,1.88,1.373109089,2.581445088
"ARS,CHE,LIV,MUN,NEW",4.5,4.8,6,4,6.6,7.8,7.1,5,4.5,6.3,6.2,4.2,6.3,3.6,7.8,84.7,1.882222222,1.371582333,2.581622746
"EVE,FUL,LEI,LIV,MCI",5.7,4.8,5.9,5.1,5.6,4.6,4.6,9.7,6.4,4.1,5.1,6.3,4.1,6.1,4.1,82.2,1.826666667,1.413304133,2.581635549
"ARS,CRY,LEE,WBA,WHU",5.4,5.8,6.8,8,6.4,5.2,8,3.7,6.3,4.4,5.9,5.9,4.8,7.9,5.2,89.7,1.993333333,1.29515581,2.581677247
"BUR,CRY,LIV,NEW,WOL",5.6,9,7.3,4.5,4.6,4,5.6,6.3,5.8,4.7,5.3,3.6,6.8,4.6,4.6,82.3,1.828888889,1.411618456,2.58169331
"CRY,FUL,LEI,WBA,WHU",5.3,6.3,6.5,9.1,4.7,4.4,4.3,5.4,6.4,3.7,4.2,5.3,4.3,7,5.9,82.8,1.84,1.4031597,2.581813847
"AVL,BUR,SHU,TOT,WBA",8,5.8,4.2,8.4,4.2,5.9,5.4,6.4,4.9,5.8,4.4,6.4,7.4,4.8,4.7,86.7,1.926666667,1.340149245,2.58202088
"EVE,FUL,LEI,TOT,WOL",5,4.8,4.4,4.8,5.1,4.7,3.2,7.4,6,5.8,7.3,4,6.8,7.3,7.5,84.1,1.868888889,1.381751821,2.582340626
"ARS,FUL,LEE,MUN,WBA",7.6,3.6,5.1,7.4,5.8,4.8,5.5,5,4.7,6.8,7.5,6.4,4.6,4.8,7.8,87.4,1.942222222,1.329589983,2.582359212
"AVL,BUR,EVE,NEW,SOU",8,4,5.4,4.3,8.7,6.4,5.9,6.3,3.9,6,5.3,5.9,5.9,5.5,4.3,85.8,1.906666667,1.354463521,2.582510446
"LIV,NEW,SHU,TOT,WHU",4.7,6.3,5.6,7.3,5.6,7.3,6.2,5.4,7.4,4.3,7.9,3.7,5.9,4.1,4.1,85.8,1.906666667,1.354463521,2.582510446
"CHE,CRY,LIV,NEW,WHU",4.6,9.1,6.1,4.6,6.2,6.3,7.1,3.7,6.2,4.4,4.7,4.3,5.9,4.8,4.2,82.2,1.826666667,1.413809444,2.582558584
"LEE,LEI,MCI,TOT,WOL",5,5.6,6.1,5.1,5.6,5.4,4,5.7,8.9,4.9,5.6,4,3.9,8.1,6.1,84,1.866666667,1.383577144,2.582677336
"EVE,MUN,SHU,WHU,WOL",6.3,3.6,4.6,5.3,4.4,7.8,5.8,6.8,4.3,4.3,8.5,6.3,6.3,5.4,5.3,85,1.888888889,1.36730531,2.582687807
"BHA,CRY,MCI,TOT,WBA",7.5,7.4,6.2,7.2,4.8,4.3,4.7,4.7,7.7,4.7,3.2,6.4,5.2,5.7,6.2,85.9,1.908888889,1.35302131,2.582767346
"FUL,LEI,LIV,MCI,SOU",4,6.8,6.8,4.5,5.6,4.2,4.6,7.4,8.3,4.4,4.5,4,4.1,6.1,3.5,78.8,1.751111111,1.474965698,2.582828822
"BHA,CRY,LEI,MCI,NEW",6.8,5.2,8.4,6.2,4.1,4.6,5.6,6.3,7.7,3.7,4,5.3,4,5.2,6.2,83.3,1.851111111,1.395332355,2.582915226
"CRY,EVE,LEE,WHU,WOL",5.8,5.4,5.2,5.9,6.2,4.5,5.8,3.7,5.9,4.4,7.6,5.8,5.3,9.4,5.2,86.1,1.913333333,1.350026455,2.583050617
"BUR,CRY,MCI,NEW,SHU",8.5,6.7,5.7,5.7,3.6,6.7,7.3,6.3,5.8,4.2,4.1,7,4.7,5.6,5,86.9,1.931111111,1.337624049,2.583100663
"BHA,BUR,CRY,EVE,SOU",7.5,5.9,5.8,4.3,4.2,4.2,7.4,4.7,4.3,6.5,5.2,7.9,6.3,7.5,5.2,86.9,1.931111111,1.337624049,2.583100663
"AVL,BUR,CHE,EVE,WOL",7.2,6,4.3,3.1,5.7,5.8,5.1,6.7,3.9,7.5,4.7,7.1,7.4,6.3,4.9,85.7,1.904444444,1.356395784,2.583180416
"ARS,BHA,CRY,MCI,WBA",7,6.9,8.4,5.6,4.8,4.3,6.8,4.7,6.2,4.7,3.2,6.9,4.7,5.3,6.2,85.7,1.904444444,1.356395784,2.583180416
"CHE,EVE,LEE,MCI,TOT",7.3,4.8,4.2,4.1,7.9,6.5,5.2,4,6.3,5.6,4.6,6.2,5.6,8.3,5.1,85.7,1.904444444,1.356395784,2.583180416
"CRY,LEI,LIV,SHU,SOU",4,6.6,5.6,5.2,3.5,4.6,6.5,5.8,7.8,3.5,5.1,4,7.7,6.6,4,80.5,1.788888889,1.444035351,2.583218795
"EVE,LEE,LEI,TOT,WOL",5,3.6,4.7,4.8,5.6,5.5,4,5.7,7,4.6,7.3,4,6.6,8.4,6.8,83.6,1.857777778,1.390512067,2.583262419
"ARS,FUL,MCI,TOT,WHU",4.8,7.5,5.8,6.8,7.4,5.7,4.2,3.8,5.9,6.3,7.3,5.3,3.3,7.2,5.3,86.6,1.924444444,1.342421409,2.583415422
"BUR,LEE,LIV,MUN,WBA",9.4,4.1,6.1,6.7,5.2,5.1,7.3,5.5,4.6,5.6,5.8,5.8,5,4.1,4.5,84.8,1.884444444,1.371061459,2.583689149
"CHE,MCI,SHU,TOT,WOL",5.5,8.2,4,3.4,5.1,6,4,6.2,6.8,6.1,5.1,5,7.8,6.6,6.1,85.9,1.908888889,1.353549127,2.583774888
"ARS,CHE,FUL,MUN,WHU",4.7,5.3,4.6,5.2,6.3,7.5,6.3,3.7,4.5,7.5,7.8,6.2,4.3,5.7,7.5,87.1,1.935555556,1.334951399,2.583872597
"ARS,AVL,BUR,FUL,SHU",7.5,5.3,4.3,6.8,4.2,5.5,7.1,6.3,4.3,7.3,6.4,8.4,5.4,5.3,4.7,88.8,1.973333333,1.309416446,2.58391512
"LEE,LEI,LIV,SOU,WBA",4,5.1,7.1,5.2,5.6,5,5.2,5.7,9.4,4.1,4.7,4,6,6.3,4,81.4,1.808888889,1.428519047,2.584032231
"BUR,EVE,TOT,WBA,WOL",6.8,6.5,5.4,4.2,5.2,5.7,3.7,6.4,4.9,6.5,5.4,4.7,9,6.8,6.9,88.1,1.957777778,1.319884555,2.584040651
"CRY,EVE,MCI,NEW,SHU",8.5,4.3,4.7,5.3,5.1,6.7,5.8,8.1,6.4,4.2,4.2,7,5.8,5.6,5,86.7,1.926666667,1.341214801,2.58407385
"CHE,MUN,NEW,SOU,WBA",6.2,4.8,5.5,3.7,6.3,7.4,5.4,5,6.1,6,4.2,4.4,7.3,3.8,8.4,84.5,1.877777778,1.376157521,2.584118012
"BHA,LEE,NEW,SOU,WBA",7.5,4.2,7.8,5.3,6.4,4.6,5.4,4.6,8.4,5.3,4.9,4.4,4.7,3.9,6.2,83.6,1.857777778,1.391025658,2.584216556
"AVL,BHA,CRY,NEW,WBA",8.6,4.9,7,7.4,4.8,3.8,6,6.3,5.8,4.4,3.9,6,5.4,3.9,5.9,84.1,1.868888889,1.382785319,2.584272118
"AVL,BHA,MUN,SOU,WOL",6.8,4.2,5.7,4.1,5,3.7,5.2,5.6,4.2,9.5,5.9,6.2,5.2,4.2,5.4,80.9,1.797777778,1.437491201,2.584289737
"AVL,EVE,LEE,WHU,WOL",6.9,3.3,4.8,5.9,8.4,4.6,5.3,5.8,5,5.3,7.7,5.8,4.3,6.9,4.3,84.3,1.873333333,1.379544438,2.584346581
"ARS,LEI,LIV,TOT,WHU",4,7.3,7.4,5.7,6.1,6.7,6,3.8,6.8,4.1,7.7,4,5.3,6.7,5.8,87.4,1.942222222,1.330663995,2.584445181
"CRY,EVE,LEE,LIV,SHU",6.8,3.6,4.6,6.8,4.5,4.5,7.8,6.4,6.4,4.2,6.8,6.8,7.2,6.2,4.4,87,1.933333333,1.336840625,2.584558542
"BHA,FUL,LEE,LEI,WBA",7.5,4.5,6.9,7.9,4.7,3.7,4.3,6.2,6.9,4.6,5.3,5.8,4.2,4.9,7.3,84.7,1.882222222,1.373143769,2.584561716
"ARS,AVL,EVE,FUL,SHU",7.5,4.3,4.3,6.4,6.4,5.5,5.5,8,4.9,5.8,7,8.5,6,5.3,4.8,90.2,2.004444444,1.289444325,2.584619513
"CHE,LEE,LEI,MCI,TOT",5,5.6,4.5,5.1,6.3,6.5,5,4,8.2,4.9,3.9,5,3.9,8.3,6.6,82.8,1.84,1.404686035,2.584622305
"LEE,LEI,MCI,MUN,TOT",8.2,3.4,5,7.3,5.6,6.5,5,5,7.2,4.9,5.6,5.2,3.9,7.1,6.6,86.5,1.922222222,1.344654319,2.584724414
"ARS,CHE,MUN,WBA,WHU",4.7,5.8,6.2,5.2,6.3,8.5,6.8,3.7,4.5,6,5.3,5.9,5.3,5.2,8.5,87.9,1.953333333,1.323307544,2.584860737
"BHA,EVE,MCI,NEW,WHU",8.1,4.4,7.5,5.3,7.9,6.2,5.8,5.9,5.4,4.5,5.3,6.5,3.2,5.2,4.8,86,1.911111111,1.352598909,2.584966804
"BHA,LIV,MUN,NEW,WOL",6.1,4.2,7.7,4.6,5,3.5,5.6,7.2,5.2,6.3,7.4,3.6,5.2,3.6,6.8,82,1.822222222,1.418584137,2.584975538
"ARS,BHA,CHE,LIV,SOU",4.1,7.4,6.6,3.1,6.2,4.1,7,4.1,5.6,7.8,5.7,4.6,6.8,5.1,5.2,83.4,1.853333333,1.39478621,2.585003776
"ARS,AVL,BHA,NEW,SOU",5.8,4.9,7.5,4.3,8.7,4.3,6.4,4.7,5.3,7.5,5.4,4.3,5.4,3.9,5.4,83.8,1.862222222,1.388147103,2.585038384
"EVE,FUL,MUN,WHU,WOL",6.4,3.8,4.8,5.3,5.6,5.3,3.8,6.3,4.3,6,9.2,7,4.3,5.6,6,83.7,1.86,1.389861247,2.585141919
"AVL,FUL,LEE,SOU,WOL",6.3,4.3,4.8,5.3,6.8,3.8,3.7,5.7,6,8.8,7.4,5.2,4.8,5.8,4.2,82.9,1.842222222,1.403295441,2.585182046
