COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"LEE,TOT,WHU",1.5,0.8,1.4,3.6,2.5,1.8,1.4,1,2,1.5,3,1.4,1,3,1.5,27.4,2.74,0.8310635756,2.277114197
"CHE,SOU,TOT",1.4,3,1.3,0.8,2.5,1.9,1.4,1.3,1.8,3,1.3,1.4,3.5,2.5,1.4,28.5,2.85,0.8017837257,2.285083618
"BHA,EVE,MUN",3.6,0.8,1.5,1.5,1.4,0.9,2,1.9,0.8,1.5,2.5,3.5,1.4,1.3,2,26.6,2.66,0.8597895645,2.287040242
"FUL,LEE,SHU",3,0.8,1.3,3.5,0.8,1,1,1.3,2,1.3,3,2.5,1.3,1.8,1.8,26.4,2.64,0.8683317338,2.292395777
"FUL,LEE,WHU",1.5,0.8,1.5,3.6,2,1,1,1,2,1.5,3.7,2,1,2,1.5,26.1,2.61,0.8813949982,2.300440945
"FUL,MUN,SHU",3,0.8,1.3,3,0.8,1,1,2.3,0.8,1.3,3,3,1.5,1.3,1.8,25.9,2.59,0.8883907334,2.300932
"EVE,FUL,MCI",3.1,1,1.5,1.5,2,1,1,3,1.5,1.5,0.8,3.7,0.8,2,1.3,25.7,2.57,0.8959166628,2.302505823
"BHA,BUR,MCI",3.6,1.9,2.5,1.8,1.4,0.9,1.8,1.9,0.9,1.8,0.8,3.5,0.8,1.4,1.3,26.3,2.63,0.8782016256,2.309670275
"EVE,MCI,SHU",3,1,1.3,1.5,0.8,2.3,1.8,3.7,1.5,1.3,0.8,3,0.8,1.8,1.3,25.9,2.59,0.8955976988,2.31959804
"BUR,CRY,WHU",1.5,3.5,1.9,1.9,1.4,1.4,3.5,1,0.9,1.4,1.4,2,1,3,1.5,27.3,2.73,0.8528942323,2.328401254
"BHA,LEE,MUN",3.6,0.8,1.8,2.4,1.4,0.9,3,1.3,0.8,2.3,2.5,2.5,1.3,1.3,1.8,27.7,2.77,0.8433493317,2.336077649
"LEE,MUN,SHU",3,0.8,1.3,3,0.8,1.8,3,1.3,0.8,1.3,3,2.5,1.3,1.3,1.8,27,2.7,0.8660254038,2.33826859
"AVL,FUL,SHU",3,1.5,1.3,3.5,0.8,1,1,3,1.5,1.3,1.5,3,1.5,1.5,1,26.4,2.64,0.8886587004,2.346058969
"ARS,LEI,NEW",1.3,1.5,3.6,1.4,1.3,3,1.8,1.4,1.9,0.8,1.8,1,1.8,1,3.5,27.1,2.71,0.8770621958,2.376838551
"MCI,NEW,WBA",3,1.5,2.9,1.8,2,2,1.5,3,3.4,1.5,0.8,1,0.8,1,1.3,27.5,2.75,0.8665750867,2.383081489
"EVE,MCI,MUN",3.6,0.8,1.5,1.5,1.8,2.3,1.8,2.3,0.8,1.5,0.8,3.7,0.8,1.3,1.3,25.8,2.58,0.9267454574,2.39100328
"LIV,MCI,WOL",1.3,3.4,2.9,0.8,1.8,1.3,0.8,3.5,2.5,1.8,0.8,1.3,0.8,1.3,0.8,25.1,2.51,0.9602579019,2.410247334
"BUR,EVE,MCI",3.6,1,1.5,1.5,1.4,2.3,1.8,1.9,0.9,1.5,0.8,3.5,0.8,2.8,1.3,26.6,2.66,0.9066946774,2.411807842
"BUR,EVE,MUN",3.6,0.8,1.5,1.5,1.4,3,2,1.9,0.8,1.5,1.9,3.5,1.8,1.3,1.9,28.4,2.84,0.8531175322,2.422853792
"MUN,SHU,WHU",1.5,0.8,1.3,3,0.8,3.5,3,1,0.8,1.3,3,2,1,1.3,1.5,25.8,2.58,0.9397568074,2.424572563
"ARS,SHU,WHU",1.4,1.8,1.3,1.4,0.8,3,4.1,1,1.9,1.3,3,1.9,1,1.8,1.5,27.2,2.72,0.9014802642,2.452026319
"BHA,BUR,FUL",3.1,1.9,1.5,1.9,1.4,0.9,1,1.9,0.9,3.6,1.9,3.5,1.4,1.4,1.9,28.2,2.82,0.8703037237,2.454256501
"CHE,TOT,WOL",1.8,3,1.3,0.8,1.8,1.3,0.8,1.3,1.8,3,1.3,1.3,3.5,2.3,3,28.3,2.83,0.8700301035,2.462185193
"AVL,BHA,BUR",3.6,1.5,1.5,1.9,1.4,0.9,2.5,1.9,0.9,3,1.5,3.5,1.4,1.4,1,27.9,2.79,0.8878545569,2.477114214
"SOU,TOT,WOL",1.4,3,1.4,0.8,1.8,1.3,0.8,1.4,2.5,3.5,1.9,1.3,3.5,2.3,1.4,28.3,2.83,0.8862978109,2.508222805
"BHA,FUL,MUN",3.1,0.8,1.5,2.4,1.4,0.9,1,1.9,0.8,3,2.5,3.5,1.4,1.3,2.5,28,2.8,0.9029053634,2.528135017
"LEI,TOT,WBA",1.3,1.8,1.4,2.5,1.3,2,1.4,1.4,4.2,0.8,1,1.3,1.8,1.5,3.5,27.2,2.72,0.9311027768,2.532599553
"AVL,FUL,MUN",3.1,0.8,1.5,3,1.8,1,1,2.3,0.8,3,1.5,3.6,1.5,1.3,1,27.2,2.72,0.9448103866,2.569884252
"AVL,BHA,MUN",3.6,0.8,1.5,2.4,1.4,0.9,2.5,1.9,0.8,3,1.5,3.5,1.4,1.3,1,27.5,2.75,0.9491851142,2.610259064
"CRY,LEE,WHU",1.5,0.8,1.8,3.6,1.4,1.4,3,1,2,1.4,1.4,2,1,4,1.5,27.8,2.78,0.9508392283,2.643333055
"LEE,MCI,MUN",5,0.8,1.8,1.8,1.8,1.8,1.8,1.3,0.8,1.8,0.8,2.5,0.8,1.3,1.3,25.4,2.54,1.045716888,2.656120895
"BHA,BUR,MUN",3.6,0.8,1.8,1.9,1.4,0.9,3,1.9,0.8,3,1.9,3.5,1.4,1.3,1.9,29.1,2.91,0.9310516328,2.709360251
"AVL,BUR,LEE",5,0.8,1.5,1.9,1.4,1.5,2.5,1.3,0.9,2.3,1.5,2.5,1.3,1.5,1,26.9,2.69,1.033348694,2.779707987
"AVL,LEE,MCI",5,0.8,1.5,1.8,2.9,1.5,1.8,1.3,1.5,1.8,0.8,2.5,0.8,1.5,1,26.5,2.65,1.074820029,2.848273077
"BUR,LEE,MCI",5,0.8,1.8,1.8,1.4,1.8,1.8,1.3,0.9,1.8,0.8,2.5,0.8,2.8,1.3,26.6,2.66,1.075351548,2.860435118
"AVL,EVE,MCI",3.6,1,1.5,1.5,2.9,1.5,1.8,3.6,1.5,1.5,0.8,3.6,0.8,1.5,1,28.1,2.81,1.023625676,2.876388149
"AVL,BUR,MCI",5,1.5,1.5,1.8,1.4,1.5,1.8,1.9,0.9,1.8,0.8,3.5,0.8,1.5,1,26.7,2.67,1.10531185,2.951182639
"LEI,NEW,WBA",1.3,1.5,3.6,2,1.3,2,1.5,3,3.7,0.8,1,1,1.8,1,3.5,29,2.9,1.020970593,2.960814721
"BUR,LEE,MUN",5,0.8,1.8,1.9,1.4,1.8,3,1.3,0.8,2.3,1.9,2.5,1.3,1.3,1.8,28.9,2.89,1.038863848,3.002316521
"AVL,LEE,MUN",5,0.8,1.5,3,1.8,1.5,2.5,1.3,0.8,2.3,1.5,2.5,1.3,1.3,1,28.1,2.81,1.085269332,3.049606824
"BUR,MCI,MUN",5,0.8,1.8,1.8,1.4,2.3,1.8,1.9,0.8,1.8,0.8,3.5,0.8,1.3,1.3,27.1,2.71,1.13544621,3.077059228
"AVL,MCI,MUN",5,0.8,1.5,1.8,1.8,1.5,1.8,2.3,0.8,1.8,0.8,3.6,0.8,1.3,1,26.6,2.66,1.158488342,3.081578989
"AVL,BUR,MUN",5,0.8,1.5,1.9,1.4,1.5,2.5,1.9,0.8,3,1.5,3.5,1.8,1.3,1,29.4,2.94,1.13439726,3.335127944
